CATEGORY, TITLE, LOW, HIGH,URL
WINE,Carlo Rossi Chablis,0,0,https://products0.imgix.drizly.com/ci-carlo-rossi-chablis-54cb56044a090570.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ruby Red Grapefruit Rosé,7.99,18.71,https://products3.imgix.drizly.com/ci-ruby-red-grapefruit-rose-066807876a91535f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chateau St. Jean Chardonnay,7.98,24.99,https://products2.imgix.drizly.com/ci-chateau-st-jean-chardonnay-c35f7377d12e1b14.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Crios de Susana Balbo Malbec,8.98,24.99,https://products1.imgix.drizly.com/ci-crios-de-susana-balbo-malbec-20e1d9698270b57f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Malbec,4.99,14.99,https://products2.imgix.drizly.com/ci-barefoot-malbec-933af1287e8b88c0.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cloudline Pinot Noir,14.99,30.75,https://products1.imgix.drizly.com/ci-cloudline-pinot-noir-be10bd03ee1598aa.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Etude Pinot Noir,21.97,69.99,https://products0.imgix.drizly.com/ci-etude-pinot-noir-2013-4ee0a9f9e708490d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Gato Negro Cabernet Sauvignon,2.99,12.59,https://products3.imgix.drizly.com/ci-gato-negro-cabernet-sauvignon-44bfd1a43eb9395a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Folly Of The Beast Pinot Noir,12.99,25.99,https://products1.imgix.drizly.com/ci-folly-of-the-beast-pinot-noir-5cc35e29d76830bf.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Woodbridge Cabernet Merlot,4.78,9.99,https://products1.imgix.drizly.com/ci-woodbridge-cabernet-merlot-8c702957b0e0211c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Voga Pinot Grigio,7.97,22.09,https://products2.imgix.drizly.com/ci-voga-pinot-grigio-d50a4001ab3a2b8d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Il Conte Stella Rosa Black,9.99,1499.00,https://products3.imgix.drizly.com/ci-il-conte-stella-rosa-black-hallown-f63393876735633b.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Georges Vigouroux Gouleyant Cahors Malbec,9.99,21.99,https://products2.imgix.drizly.com/ci-georges-vigouroux-gouleyant-cahors-malbec-2a960beef30d0ef5.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cakebread Cellars Sauvignon Blanc,24.95,54.99,https://products0.imgix.drizly.com/ci-cakebread-cellars-sauvignon-blanc-e36cfdb10215d259.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Veuve Clicquot Rich,46.99,95.09,https://products0.imgix.drizly.com/ci-veuve-clicquot-rich-131996c19d85c270.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Kikusui Funaguchi,0,0,https://products2.imgix.drizly.com/ci-kikusui-funaguchi-065feb24e1ddae71.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Clos Du Bois Merlot,4.99,23.99,https://products2.imgix.drizly.com/ci-clos-du-bois-merlot-8553b0d74628d35c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,90+ Cellars Big Red Blend (Lot 113),7.99,16.99,https://products1.imgix.drizly.com/ci-90-cellars-big-red-blend-lot-113-97a52b7726636d16.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Caves De Pomerols Picpoul De Pinet,7.99,17.00,https://products0.imgix.drizly.com/ci-caves-de-pomerols-picpoul-de-pinet-b77633e4b2d278f8.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Frey Vineyards Natural Red Organic,7.89,16.99,https://products3.imgix.drizly.com/ci-frey-vineyards-natural-red-organic-d9312a98e1a49677.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Fleur de Mer Rosé,10.99,31.99,https://products1.imgix.drizly.com/ci-fleur-de-me-rose-527489f5ec5fb789.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Robert Mondavi Private Selection Pinot Grigio,6.99,21.99,https://products0.imgix.drizly.com/ci-robert-mondavi-private-selection-pinot-grigio-460027e8da922d9b.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,1919 Malbec,8.99,19.99,https://products1.imgix.drizly.com/ci-1919-malbec-a5ffb7e304cff64f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Pepperwood Grove Pinot Noir,4.99,12.99,https://products3.imgix.drizly.com/ci-pepperwood-grove-pinot-noir-ab2967051b7fe19d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Terrazas Altos Del Plata Malbec,8.49,26.99,https://products1.imgix.drizly.com/ci-terrazas-altos-del-plata-malbec-3d19bb428fee5f80.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Weingut Berger Gruner Veltliner,14.99,18.49,https://products1.imgix.drizly.com/ci-weingut-berger-gruner-veltliner-ce990bea65652bf3.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Liberty Creek Chardonnay,0,0,https://products3.imgix.drizly.com/ci-liberty-creek-chardonnay-3d0754b84b0a5fe1.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Orin Swift Palermo Cabernet Sauvignon,37.99,85.09,https://products3.imgix.drizly.com/ci-orin-swift-palermo-cabernet-sauvignon-d441982ef068dfaa.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Acrobat Pinot Noir,15.99,30.94,https://products1.imgix.drizly.com/ci-acrobat-pinot-noir-4be55f5b0516c94a.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,IL Bastardo Sangiovese,6.97,12.99,https://products0.imgix.drizly.com/ci-il-bastardo-sangiovese-ff46f77b5e22a01a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,VieVité Cotes de Provence Rosé,14.99,39.99,https://products3.imgix.drizly.com/ci-vievite-cotes-de-provence-rose-0fd9ad9f877ecce6.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Santi Sortesele Pinot Grigio,8.49,21.99,https://products2.imgix.drizly.com/ci-santi-sortesele-pinot-grigio-5501d3d7bc3cad74.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Mohua Sauvignon Blanc,9.98,22.99,https://products3.imgix.drizly.com/ci-mohua-sauvignon-blanc-6ccfcbe1e5ea8a74.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Rex Goliath Pinot Noir,4.48,12.99,https://products3.imgix.drizly.com/ci-rex-goliath-pinot-noir-3c8df8cb3b846b75.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Juggernaut Hillside Cabernet Sauvignon,12.99,34.99,https://products0.imgix.drizly.com/ci-juggernaut-hillside-cabernet-sauvignon-3146f45f8160d9f5.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Beringer California Chardonnay,3.99,18.89,https://products2.imgix.drizly.com/ci-beringer-california-chardonnay-d2efbd1e18f1ec2d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sterling Vintner's Collection Cabernet Sauvignon,6.48,34.99,https://products2.imgix.drizly.com/ci-sterling-vintners-collection-cabernet-sauvignon-8a196a5e5c85ab42.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Frei Brothers Alexander Valley Cabernet Sauvignon,17.95,39.99,https://products2.imgix.drizly.com/ci-frei-bros-alexander-valley-cabernet-sauvignon-2012-9470cd7b916891be.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cooper & Thief Bourbon Barrel Aged Red Blend,18.99,40.49,https://products0.imgix.drizly.com/ci-cooper-thief-red-blend-39ebc333c7205530.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Earthquake Cabernet Sauvignon,11.99,39.99,https://products3.imgix.drizly.com/ci-earthquake-cabernet-sauvignon-5c3534004facb3ab.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Rashi Claret California,7.99,14.99,https://products2.imgix.drizly.com/ci-rashi-claret-calif-3969d23fc4f9369d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Tisdale Moscato,2.99,9.89,https://products1.imgix.drizly.com/ci-tisdale-moscato-5625450a28c5cd52.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Masciarelli Montepulciano,8.95,14.99,https://products1.imgix.drizly.com/ci-masciarelli-montepulciano-8cfd2fd538aaf1e4.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Clos Du Bois Pinot Grigio,6.99,24.99,https://products2.imgix.drizly.com/ci-clos-du-bois-pinot-grigio-1d4317d4d9e5122d.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Graffigna Malbec,7.99,24.99,https://products2.imgix.drizly.com/ci-graffigna-malbec-4e816cef273ed262.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,The Show Cabernet Sauvignon,9.99,22.09,https://products2.imgix.drizly.com/ci-the-show-cabernet-sauvignon-b8d2a88a75b77b3f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,J. Lohr Merlot,11.99,33.09,https://products3.imgix.drizly.com/ci-j-lohr-merlot-f90a2ea0266c19ca.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ferrari-Carano Sonoma Chardonnay,14.99,41.99,https://products3.imgix.drizly.com/ci-ferrari-carano-sonoma-chardonnay-162c9e0ad4a78fc5.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Oyster Bay Pinot Grigio,9.99,22.09,https://products3.imgix.drizly.com/ci-oyster-bay-pinot-grigio-e3ea50c122c63e14.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Kim Crawford Unoaked Chardonnay,10.49,24.99,https://products2.imgix.drizly.com/ci-kim-crawford-unoaked-chardonnay-f0e96c025ce9af1b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Fleurs De Prairie Rosé,10.99,28.99,https://products0.imgix.drizly.com/ci-fleurs-de-prairie-rose-f120461895576ade.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Mer Soleil Silver Unoaked Chardonnay,9.99,160.00,https://products3.imgix.drizly.com/ci-mer-soleil-silver-unoaked-chardonnay-7097e91d30f86a65.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Poema Cava Rose,7.99,19.99,https://products3.imgix.drizly.com/ci-poema-cava-rose-a5873203eb570acd.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Borsao Garnacha,6.29,15.99,https://products1.imgix.drizly.com/ci-borsao-garnacha-fd45677b272efa6f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Da Luca Prosecco Nv,8.98,16.99,https://products1.imgix.drizly.com/ci-da-luca-prosecco-nv-1509d5094d0f02c6.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Frontera Pinot Grigio,3.97,12.99,https://products0.imgix.drizly.com/ci-frontera-pinot-grigio-7e114a0d639bdb2a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Noilly Prat Rouge Sweet Vermouth,6.99,18.99,https://products0.imgix.drizly.com/ci-noilly-prat-rouge-sweet-vermouth-17731e999c79cd4a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,The Naked Grape Chardonnay,4.37,13.99,https://products2.imgix.drizly.com/ci-the-naked-grape-chardonnay-b4a4170235e088f5.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bota Box Moscato,0,0,https://products1.imgix.drizly.com/ci-bota-box-moscato-41c975be94dba423.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Woop Woop Shiraz,9.98,16.99,https://products2.imgix.drizly.com/ci-woop-woop-shiraz-a8097b28bc0f5b2d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ruffino Moscato D Asti,8.99,19.99,https://products1.imgix.drizly.com/ci-ruffino-moscato-d-asti-1fd63757b4d11f97.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Arbor Mist Mango Strawberry Moscato,3.66,9.39,https://products1.imgix.drizly.com/ci-arbor-mist-mango-strawberry-moscato-dc0475619f85cbe1.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Francis Coppola Sofia Blanc de Blancs,6.99,40.09,https://products1.imgix.drizly.com/ci-francis-coppola-sofia-blanc-de-blancs-d77806cd07a021c4.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Veuve du Vernay Rose,8.49,81.99,https://products1.imgix.drizly.com/ci-veuve-du-vernay-rose-905dc915836ed9a7.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Carlo Rossi Merlot,0,0,https://products0.imgix.drizly.com/ci-carlo-rossi-merlot-12766ef15a890502.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Columbia Crest H3 Cabernet Sauvignon,9.99,28.09,https://products1.imgix.drizly.com/ci-columbia-crest-h3-cabernet-sauvignon-04d9f05f3dffec27.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Hess Allomi Cabernet Sauvignon,19.99,57.99,https://products2.imgix.drizly.com/ci-hess-allomi-cabernet-sauvignon-b5fee6493aee3226.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Honig Cabernet Sauvignion,35.99,69.99,https://products3.imgix.drizly.com/ci-honig-cabernet-sauvignion-8644c21fa2e20307.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Juan Gil 12 Meses,11.99,27.99,https://products1.imgix.drizly.com/ci-juan-gil-12-meses-720f40ad43331448.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Jackson-Triggs Merlot,10.89,13.09,https://products3.imgix.drizly.com/ci-jackson-triggs-merlot-4e3101e9718d7fc3.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,The Crusher Pinot Noir,8.99,34.99,https://products1.imgix.drizly.com/ci-the-crusher-pinot-noir-813090c1c534d81a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Clos Du Bois Pinot Noir,4.99,21.99,https://products0.imgix.drizly.com/ci-clos-du-bois-pinot-noir-fedf042fee653c2c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sutter Home Sauvingnon Blanc,4.49,10.12,https://products0.imgix.drizly.com/ci-sutter-home-sauvingnon-blanc-a826f12e343fe452.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,La Marca Luminore Prosecco Superiore D.O.C.G.,13.99,31.95,https://products3.imgix.drizly.com/ci-la-marca-luminore-prosecco-4f6d29b9f4641f3c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Kendall Jackson Grand Reserve Chardonnay,12.49,31.99,https://products2.imgix.drizly.com/ci-kendall-jackson-grand-reserve-chardonnay-59aae71d283b04b5.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Almaden Chardonnay,0,0,https://products0.imgix.drizly.com/ci-almaden-chardonnay-e192ae079704d1d3.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Stags' Leap Petite Syrah,26.99,59.99,https://products3.imgix.drizly.com/ci-stags-leap-petite-syrah-fa4edf2ae401b32f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bolla Prosecco,7.99,22.09,https://products1.imgix.drizly.com/ci-bolla-prosecco-cf7eedafa7563b53.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Noble Vines 181 Merlot,7.99,18.99,https://products3.imgix.drizly.com/ci-noble-vines-181-merlot-c70b3dc76476546b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cupcake Malbec,6.96,19.99,https://products2.imgix.drizly.com/ci-cupcake-malbec-bca3829552e7ab79.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Beringer White Merlot,3.99,10.99,https://products0.imgix.drizly.com/ci-beringer-white-merlot-2a89f21ed8e26d03.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,La Maialina Chianti Classico,5.99,18.99,https://products2.imgix.drizly.com/ci-la-maialina-chianti-classico-72d89a203bd84ca6.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Finca Wolffer Rosé Wine,11.99,29.99,https://products0.imgix.drizly.com/ci-finca-wolffer-rose-wine-462e3c843b722f35.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Carta Vieja Sauvignon Blanc,4.99,11.99,https://products3.imgix.drizly.com/ci-carta-vieja-sauvignon-blanc-d347199f957368bb.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ironside Cabernet,10.99,28.99,https://products1.imgix.drizly.com/ci-ironside-cabernet-a44f82552cf49019.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chateau Auguste Organic Bordeaux,13.99,24.99,https://products0.imgix.drizly.com/ci-chateau-auguste-organic-bordeaux-8db6b5d063430386.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sweet Bitch Merlot,7.89,16.99,https://products2.imgix.drizly.com/ci-sweet-bitch-merlot-a24e28467646aa37.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Saint Cosme Cotes du Rhone Rouge,13.99,25.94,https://products0.imgix.drizly.com/ci-saint-cosme-cotes-du-rhone-1bf7027248b4fbb7.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Castle Rock Pinot Noir,7.68,20.94,https://products1.imgix.drizly.com/ci-castle-rock-pinot-noir-d60fda32905bae01.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Auspicion Cabernet Sauvignon,7.99,17.99,https://products3.imgix.drizly.com/ci-auspicion-cabernet-sauvignon-20e9fc4c7a91b5d0.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Quinta Da Aveleda Vinho Verde White,4.99,14.99,https://products2.imgix.drizly.com/ci-quinta-da-aveleda-vinho-verde-white-9b939ef4db230d9b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,MAN Pinotage,7.49,21.94,https://products3.imgix.drizly.com/ci-man-pinotage-429f934b9c36c3ea.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Fitvine Cabernet,12.99,25.99,https://products3.imgix.drizly.com/ci-fitvine-cabernet-13d46237ba9d83f0.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Valdo Prosecco,8.49,19.99,https://products0.imgix.drizly.com/ci-valdo-prosecco-511852434e3dfb92.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ruffino Gold Riserva Ducale,16.99,59.99,https://products0.imgix.drizly.com/ci-ruffino-riserva-ducale-7d58ddf2cb06275b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ca' Donini Pinot Grigio,4.92,11.99,https://products3.imgix.drizly.com/ci-ca-donini-pinot-grigio-0b72133714e7c163.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Louis Latour Pouilly Fuisse,16.99,42.99,https://products0.imgix.drizly.com/ci-louis-latour-pouilly-fuisse-97f99cf96e118f6c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Forty Ounce Rosé,0,0,https://products1.imgix.drizly.com/ci-forty-ounce-rose-9e8c58ccfb9b4739.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Borgo Del Col Alto Prosecco,8.99,12.99,https://products3.imgix.drizly.com/ci-borgo-del-col-alto-prosecco-8649ae4e33070549.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sutter Home Merlot,3.99,10.12,https://products1.imgix.drizly.com/ci-sutter-home-merlot-91734b3b23c32c6a.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Portlandia Oregon Pinot Noir,14.99,21.99,https://products2.imgix.drizly.com/ci-portlandia-oregon-pinot-noir-b0206afb1c7d5d33.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Stag's Leap Karia Chardonnay,20.99,44.99,https://products0.imgix.drizly.com/ci-stags-wine-cellars-leap-karia-chardonnay-c4ab0cc9f5892047.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Schmitt Sohne Riesling,7.99,20.94,https://products0.imgix.drizly.com/ci-schmitt-sohne-riesling-b7cd585138eefb4b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,90+ Cellars Chardonnay (Lot 122),8.99,21.99,https://products1.imgix.drizly.com/ci-90-cellars-chardonnay-lot-122-da7f1d1296707200.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cantina Colonnella Montepulciano d'Abruzzo,12.99,17.98,https://products2.imgix.drizly.com/ci-cantina-colonnella-montepulciano-dabruzzo-88d7cf5cdb2e5174.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Wente Morning Fog Chardonnay,9.99,27.99,https://products2.imgix.drizly.com/ci-wente-morning-fog-chardonnay-ee90192c1caa2945.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Stella Rosa Peach,8.99,22.99,https://products2.imgix.drizly.com/ci-stella-rosa-peach-2d7356d4784df8e9.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Mc. Manis Cabernet Sauvignon,7.99,26.09,https://products3.imgix.drizly.com/ci-mc-manis-cabernet-sauvignon-b48b8ec9a8f41e21.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Babich Sauvignon Blanc,7.99,27.09,https://products1.imgix.drizly.com/ci-babich-sauvignon-blanc-1668901fc38761be.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Orin Swift Papillon,26.99,113.99,https://products2.imgix.drizly.com/ci-orin-swift-papillon-dbf0055f1c59429c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Veuve Clicquot Yellow Label Brut Polo Arrow,39.98,89.99,https://products3.imgix.drizly.com/ci-veuve-clicquot-yellow-label-brut-polo-arrow-43f821b472f3c78c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Aromo Cabernet Sauvignon,3.99,13.99,https://products3.imgix.drizly.com/ci-aromo-cabernet-sauvignon-73ad9a47c1a3b710.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,King Estate Pinot Gris,9.99,29.99,https://products0.imgix.drizly.com/ci-king-estate-pinot-gris-f66ea64c69f4425f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Kendall Jackson Vinter's Reserve Pinot Noir,10.99,42.99,https://products3.imgix.drizly.com/ci-kendall-jackson-vinters-reserve-pinot-noir-d02502e187d4864f.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Crane Lake Chardonnay,3.49,11.07,https://products2.imgix.drizly.com/ci-crane-lake-chardonnay-1df61a2bc9896706.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Beringer California Collection Pinot Grigio,3.98,14.09,https://products2.imgix.drizly.com/ci-beringer-california-collection-pinot-grigio-a445316dbac8a1aa.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Lindeman's Bin 85 Pinot Grigio,3.98,15.09,https://products0.imgix.drizly.com/ci-lindemans-bin-85-pinot-grigio-2a418c6d56eed9c4.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Schramsberg Blanc de Blancs,23.99,68.99,https://products0.imgix.drizly.com/ci-schramsberg-blanc-de-blancs-18b29cc1aeef60e4.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dassai 50 Junmai Daiginjo Sake,0,0,https://products1.imgix.drizly.com/ci-dassai-50-junmai-daiginjo-sake-5e55cb3c0a1a4e28.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Groth Sauvignon Blanc,16.87,32.99,https://products2.imgix.drizly.com/ci-groth-sauvignon-blanc-330212b82ed91069.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Bubbly Peach,5.99,14.99,https://products3.imgix.drizly.com/ci-barefoot-bubbly-peach-68216b38e6e97864.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,La Playa Sauvignon Blanc,3.99,14.99,https://products0.imgix.drizly.com/ci-la-playa-sauvignon-blanc-6cce6cc2c774b415.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dansk Mjod Viking Blod,15.75,35.99,https://products1.imgix.drizly.com/ci-dansk-mjod-viking-blod-cffcc39df248a499.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Rodney Strong Alexander Valley Cabernet Sauvignon,15.99,69.99,https://products2.imgix.drizly.com/ci-rodney-strong-alexander-valley-cabernet-sauvignon-28239d410cf838d9.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Villa Marchesi Pinot Grigio,7.99,15.08,https://products3.imgix.drizly.com/ci-villa-marchesi-pinot-grigio-0e7971081e7a5977.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Rex Goliath Cabernet Sauvignon,4.96,11.87,https://products0.imgix.drizly.com/ci-rex-goliath-cabernet-sauvignon-c5e0e76143e6f147.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,CK Mondavi Pinot Grigio,3.99,15.99,https://products3.imgix.drizly.com/ci-ck-mondavi-pinot-grigio-05e4f3019d6bcc1d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Orin Swift Machete Red,39.99,110.09,https://products0.imgix.drizly.com/ci-orin-swift-machete-red-52d24a4245f152d4.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chloe Pinot Noir,8.99,23.99,https://products0.imgix.drizly.com/ci-chloe-pinot-noir-ss-7782726f03b2d012.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Vigneti Sole Montepul D'abruzzo,5.74,13.99,https://products0.imgix.drizly.com/ci-vigneti-sole-montepul-dabruzzo-bdb6567086d0cb2f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Simple Life Pinot Noir,9.99,19.35,https://products3.imgix.drizly.com/ci-simple-life-pinot-noir-a2a82c7f0f7083df.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Hakutsuru Sake Junmai Nigori Sayuri,0,0,https://products0.imgix.drizly.com/ci-hakutsuru-sake-junmai-nigori-sayuri-1be7b55076246f9d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Veuve Clicquot Rose Gift Box,52.99,399.99,https://products1.imgix.drizly.com/ci-veuve-clicquot-rose-gift-box-c5bfb8d57f6e6fc8.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Veuve Clicquot Yellow Label Ice Jacket,39.98,79.99,https://products2.imgix.drizly.com/ci-veuve-clicquot-yellow-label-ice-jacket-551307a1e5d55786.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Hakutsuru Sake,0,0,https://products0.imgix.drizly.com/ci-hakutsuru-sake-efab2b194ebc1fb2.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Fairbanks Port,3.00,32.99,https://products2.imgix.drizly.com/ci-gallo-fairbanks-port-144c45fe8126df03.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Francis Coppola Diamond Collection Canned Pinot Grigio,0,0,https://products3.imgix.drizly.com/ci-francis-coppola-diamond-collection-canned-pinot-grigio-23ae369dafdadebd.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dark Horse Sparkling Brut,9.99,27.99,https://products1.imgix.drizly.com/ci-dark-horse-sparkling-brut-c6ecf69b91c742a7.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Pacifica Oregon Pinot Noir,11.97,30.99,https://products3.imgix.drizly.com/ci-pacifica-oregon-pinot-noir-a9e9be029eca8e0b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
